sex,degree,uni_level,u_loan,guarantee,amount,income,period_m,repayment_m,repayment_T,count,c_borrowing,c_repayment,c_overdue,c_fre,c_over_fre,c_overrate,c_over_frerate,performance
male,college ,other,shopping,Y,-1.048239237,-0.77909083,0.505109906,-0.526760944,-1.043077737,-0.542785555,3.392916257,3.201408625,-0.37018922,3.341317657,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,high,travel,N,-1.626890459,-1.58114753,0.505109906,-0.677754803,-1.644160614,0.721856926,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,living,N,-1.742620704,-1.752486808,-1.401723683,-0.594134053,-1.765088311,-0.665170311,-0.230834835,-0.17348318,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,N,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.216426205,-0.736232824,-0.644094012,-0.37018922,-0.557052044,-0.370365459,-0.461184806,-0.42676589,1
female,college ,other,travel,Y,-0.677902455,-0.260351047,0.505109906,-0.43003619,-0.658031441,-0.298016042,0.488760806,0.520825233,-0.37018922,1.613174388,-0.370365459,-0.461184806,-0.42676589,1
female,college ,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.338810961,1.281596037,1.276097968,-0.37018922,2.577719468,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,N,0.109063206,-1.247575589,-2.672946075,2.558669348,0.024175011,-0.134836368,0.814728117,0.93443205,-0.37018922,0.528061172,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,-1.279699726,-0.937613391,0.505109906,-0.584504596,-1.272945942,-0.501990636,1.486136036,1.445435969,-0.37018922,1.251469983,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,study,N,-1.974081192,-1.887736907,-1.401723683,-0.708860299,-1.993441843,-0.70596523,-0.641437307,-0.514392093,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,trading,N,-1.783612356,-1.687391373,0.505109906,-0.716835177,-1.799733236,-0.787555067,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,N,1.26636565,-0.964595954,-2.037334879,1.709424027,1.140343188,1.415370545,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.542785555,1.274581168,1.177666969,0.473969072,1.492606253,0.969511856,0.495991033,-0.04779777,0
male,bachelor,other,other,Y,6.34849731,7.642841798,0.505109906,1.373418845,6.521240263,-0.787555067,1.130951598,1.097774976,-0.37018922,0.648629307,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,high,travel,N,-0.353857771,-1.073200772,-0.766112487,-0.138108111,-0.403573462,-0.094041449,-0.448973682,-0.362703999,-0.37018922,-0.315915773,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,other,N,2.423668094,0.285371299,-0.766112487,0.887941986,2.319456235,1.700934976,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,trading,N,-0.828351773,-1.030703235,0.505109906,-0.478481294,-0.850883804,-0.787555067,-0.551212083,-0.457024816,-0.37018922,-0.114968882,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,high,shopping,N,-1.742620704,-1.695823425,-1.401723683,-0.592280995,-1.761399877,-0.298016042,1.130951598,1.107560157,-0.37018922,0.56825055,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,business,N,1.497826139,-0.532874938,-1.401723683,0.989994377,1.38799513,-0.70596523,-0.563877339,-0.489299148,-0.37018922,-0.516862665,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,N,-0.353857771,-0.382447147,0.505109906,-0.354820533,-0.358609705,-0.501990636,0.010640945,0.075762056,-0.37018922,-0.034590125,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,N,-1.048239237,-1.697509835,-2.672946075,0.85998016,-1.102860872,-0.134836368,2.50382336,2.332712123,-0.37018922,2.577719468,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.624375392,-0.305344111,-0.592076577,1.003170491,-0.516862665,1.160922901,2.249270952,1.774858581,0
male,bachelor,other,trading,N,0.05473943,-0.030661975,0.505109906,-0.251709233,0.051860214,-0.787555067,-0.287990786,-0.217582543,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,living,N,-1.511160215,-1.809824755,-2.672946075,0.187142523,-1.54927106,-0.583580474,-0.219166369,-0.162676803,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,trading,N,-1.288587809,-1.777445679,-2.037334879,-0.15680448,-1.336044495,-0.787555067,-0.654912633,-0.570921076,-0.37018922,-0.557052044,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,business,N,-1.048239237,-1.18180559,0.505109906,-0.533346036,-1.069291739,-0.501990636,-0.448973682,-0.270697382,-0.37018922,-0.315915773,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,other,N,0.571984184,-0.068100282,0.505109906,-0.12907429,0.54005069,1.57855022,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,travel,Y,-1.048239237,-0.981460056,0.505109906,-0.530070036,-1.056250713,-0.624375392,1.474849624,1.428682783,-0.37018922,3.01980263,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,other,N,2.423668094,-0.171983152,-1.401723683,1.443009045,2.28968531,0.191522982,-0.592603253,-0.774509752,0.106285971,-0.677620179,0.203867676,1.878596371,2.875670453,0
male,college ,other,shopping,Y,0.109063206,-1.247575589,-2.672946075,2.558669348,0.024175011,-0.665170311,0.555476741,0.593431686,-0.37018922,0.005599253,-0.370365459,-0.461184806,-0.42676589,0
male,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.542785555,-0.793684652,-0.669146312,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,0
female,bachelor,other,other,N,1.26636565,0.409491091,0.505109906,0.044189757,1.229787693,3.985450425,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,other,N,-1.501415728,-1.530555223,-1.401723683,-0.471929293,-1.521849316,-0.787555067,3.19740194,3.151469143,-0.37018922,1.090712469,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,living,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.542785555,1.762921709,1.689760671,-0.37018922,1.130901847,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.298016042,2.050180851,1.963458699,-0.37018922,1.372038118,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,living,N,1.26636565,0.409491091,0.505109906,0.044189757,1.229787693,-0.70596523,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,other,Y,-1.352794949,-1.05633667,0.505109906,-0.603862816,-1.350007849,-0.787555067,2.162332565,2.16247232,-0.37018922,1.773931901,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,study,N,1.26636565,0.409491091,0.505109906,0.044189757,1.229787693,1.170601032,-0.822410566,-0.72234498,-0.37018922,-0.557052044,-0.370365459,-0.461184806,-0.42676589,1
female,college ,other,study,N,0.109063206,-1.302552562,-2.037334879,0.865572525,0.020596352,-0.175631286,-0.592603253,-0.494915721,-0.37018922,-0.597241422,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,trading,N,1.81011263,0.783199596,0.505109906,0.179862521,1.769879692,-0.787555067,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,trading,N,2.592449082,1.320827173,0.505109906,0.375065846,2.546951328,-0.787555067,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,living,N,0.109063206,-0.563230322,-1.401723683,0.327183288,0.068721623,-0.05324653,0.841658661,0.811520314,-0.37018922,0.126167389,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,N,0.109063206,-1.247575589,-2.672946075,2.558669348,0.024175011,-0.338810961,2.852472653,2.655739963,-0.37018922,0.809386821,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,N,0.109063206,-1.247575589,-2.672946075,2.558669348,0.024175011,-0.134836368,4.288768362,3.953950552,-0.37018922,1.010333712,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,high,other,N,2.111080704,-0.133870281,-0.766112487,0.765935771,1.995664494,-0.787555067,-0.582238943,-0.436529789,-0.37018922,-0.516862665,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,study,N,0.109063206,-0.131509306,-0.766112487,0.05044394,0.096823971,-0.257221124,-0.448973682,-0.362737022,-0.37018922,-0.557052044,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.70596523,-0.515043284,-0.430402619,-0.37018922,-0.315915773,-0.370365459,-0.461184806,-0.42676589,0
male,college ,other,shopping,N,-1.974081192,-1.908311112,-2.672946075,-0.484338387,-1.994781095,-0.665170311,-0.377158896,-0.314870414,-0.37018922,-0.074779503,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,trading,N,-1.758892376,-1.671201835,0.505109906,-0.710680266,-1.775231502,-0.787555067,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,living,Y,0.109063206,-1.075224464,-1.401723683,0.310439283,0.035393995,-0.70596523,0.269174172,0.358922649,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,study,N,4.738272982,1.417289838,-0.766112487,1.742978218,4.588633012,-0.746760149,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,living,Y,0.106748602,-1.360905728,-2.672946075,2.544241708,0.014602648,-0.134836368,-0.592603253,-0.509273417,-0.37018922,-0.516862665,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,trading,N,4.690059762,1.565693937,-0.13050129,1.219082803,4.552561014,-0.787555067,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,-0.878255124,-2.037334879,0.886386382,0.048213496,-0.461195717,-0.070748188,0.095937007,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,trading,N,-1.733177116,-1.90966024,-2.672946075,-0.140060475,-1.766361698,-0.787555067,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,other,N,3.607565348,2.017989157,0.505109906,0.628343733,3.555213076,-0.787555067,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
male,college ,other,shopping,N,0.109063206,-1.247575589,-2.672946075,2.558669348,0.024175011,-0.134836368,1.820373538,1.774784041,-0.37018922,0.206546145,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.109933145,-0.305344111,-0.185107528,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,N,0.109063206,0.015545665,0.505109906,-0.238009593,0.106394138,0.721856926,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,living,N,-1.048239237,-1.270173486,-0.766112487,-0.391121271,-1.075043939,-0.175631286,0.125544602,0.155366996,-0.37018922,-0.356105152,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,trading,N,4.738272982,0.989616206,-0.766112487,1.732488397,4.560794123,-0.787555067,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
male,college ,other,study,N,-0.122397282,-0.183450741,0.505109906,-0.296415063,-0.126106686,-0.583580474,-0.247892283,-0.185341234,-0.37018922,0.286924902,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,high,living,Y,0.109063206,0.015545665,0.505109906,-0.238009593,0.106394138,-0.665170311,1.21712934,1.184830575,-0.37018922,1.291659361,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,N,0.109063206,-1.075224464,-1.401723683,0.310439283,0.035393995,-0.624375392,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,-1.247575589,-2.672946075,2.558669348,0.024175011,-0.542785555,0.843692456,1.395112905,-0.37018922,0.56825055,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.624375392,3.109190403,3.187815555,-0.37018922,1.81412128,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,shopping,Y,0.109063206,0.319099504,0.505109906,-0.233045955,0.126153601,-0.37960588,1.820373538,1.806852611,-0.37018922,1.171091226,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,0.523492422,0.505109906,-0.229703772,0.139460502,4.964528475,-0.707506909,-0.610783243,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.70596523,1.992729023,1.948229685,-0.37018922,1.974878793,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,other,Y,0.228450526,0.177441045,-0.13050129,-0.083872096,0.230178394,-0.787555067,0.525891922,0.544477836,-0.37018922,0.487871794,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,other,Y,0.228450526,0.758915289,0.505109906,-0.197407036,0.268028744,-0.787555067,0.82796789,0.840771707,-0.37018922,0.688818686,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,-1.110733569,-0.987531133,0.505109906,-0.545060221,-1.115924073,0.069138226,0.707623546,0.690719557,-0.37018922,0.447682415,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,living,N,-1.048239237,-1.555514094,-2.037334879,0.025890479,-1.093617834,0.721856926,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.338810961,-0.334070025,-0.252950945,-0.37018922,-0.114968882,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,-1.279699726,-1.180456462,0.505109906,-0.588475506,-1.288753513,-0.70596523,0.987322027,0.987882206,-0.37018922,1.130901847,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,N,0.109063206,-0.561881194,-0.766112487,0.039887937,0.068809443,-0.70596523,-0.305344111,0.086946935,-0.37018922,-0.034590125,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,other,Y,-0.283192884,-0.238427714,0.505109906,-0.335627801,-0.282206447,-0.787555067,0.297900087,0.321814152,-0.37018922,0.08597801,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.70596523,2.550586276,2.449890432,-0.37018922,2.457151333,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,N,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.517882332,-0.592603253,-0.472944787,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,business,N,0.109063206,-1.133236976,-2.037334879,0.873878345,0.031617742,-0.665170311,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.624375392,1.188403426,1.16995212,-0.37018922,1.130901847,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,living,N,-0.58531826,-1.20811359,-2.037334879,0.373841482,-0.631905039,-0.624375392,0.929870198,0.179824869,1.80053541,-0.315915773,1.160922901,1.536854093,1.12732191,0
male,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.624375392,-0.018084969,0.023589663,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,college ,high,rent,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.665170311,1.236481988,1.81031248,-0.37018922,1.090712469,-0.370365459,-0.461184806,-0.42676589,0
male,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.986499407,-0.592603253,-0.505462988,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,trading,Y,3.447001207,4.379975308,0.505109906,0.628707733,3.556662103,-0.787555067,-0.736232824,-0.63998637,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,trading,Y,-1.690241195,-1.398677944,0.505109906,-0.689866079,-1.692373485,-0.787555067,0.82056235,0.832518318,-0.37018922,2.216015063,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,travel,Y,-1.048239237,-0.981460056,0.505109906,-0.530070036,-1.056250713,-0.461195717,0.498981486,0.503896768,-0.37018922,0.528061172,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,-1.048239237,-1.055662106,-0.766112487,-0.385859815,-1.061080584,-0.624375392,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,N,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.232317901,-0.698889135,-0.602110707,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,living,N,-1.511160215,-1.197320564,0.505109906,-0.643902794,-1.509400854,0.028343307,-0.104262712,-0.035667587,-0.37018922,0.769197442,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,other,Y,1.509283433,2.200121461,0.505109906,0.131351235,1.57676387,-0.787555067,0.463266557,0.48197156,-0.37018922,1.171091226,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,N,0.109063206,0.015545665,0.505109906,-0.238009593,0.106394138,-0.094041449,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,N,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.109933145,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,N,0.109063206,0.015545665,0.505109906,-0.238009593,0.106394138,0.558677251,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,trading,N,-1.321108008,-1.216545641,0.505109906,-0.598932236,-1.330380116,-0.787555067,-0.362795939,-0.263325472,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,N,0.109063206,-0.273505047,-0.13050129,-0.126857199,0.087580933,3.82227075,-0.018084969,0.032668645,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,living,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.395497576,0.670420614,1.00550925,-0.37018922,0.56825055,-0.370365459,-0.461184806,-0.42676589,1
